date,nav,n_pos
2026-08-28,111134.96058952528,7
2026-08-31,111731.21849226727,9
2026-09-01,112064.08795426728,9
2026-09-02,111766.65652526727,9
2026-09-03,111560.19776826727,9
2026-09-04,111440.71573426729,9
2026-09-07,110905.45865594836,9
2026-09-08,111250.76710194837,9
2026-09-09,111362.01774994837,9
2026-09-10,111698.79587294837,9
2026-09-11,111496.49440094837,9
